sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S696,Streptococcus,0.1034690764,0.0013193846,0.0542858915,0.1593878889
S696,Lactobacillus,0.0000581522,0.0000036165,0.0000315495,0.3441565556
S697,Fusobacterium,0.0548261813,0.0000012443,0.0365512023,0.7303228611
S697,Porphyromonas,0.0976034454,0.0000033561,0.0661195456,0.6741240278
S697,Prevotella,0.1991599517,0.0010116379,0.1182261334,0.6580757500
S697,Streptococcus,0.1366847700,0.0006090427,0.0711668272,0.2532663333
S697,Lactobacillus,0.0000048472,0.0000438907,0.0000238928,0.2892718889
S698,Fusobacterium,0.0221470565,0.0000805970,0.0147915700,0.2606044444
S698,Porphyromonas,0.1268895517,0.0001660895,0.0860110155,0.7659246111
S698,Prevotella,0.0078644307,0.0009747511,0.0050503362,0.0776608333
S698,Streptococcus,0.3956004771,0.0927061570,0.2497624711,0.7932102778
S698,Lactobacillus,0.0001372446,0.0029266505,0.0014979304,0.9758095000
S699,Fusobacterium,0.0355927062,0.0000162676,0.0237338934,0.4868600278
S699,Porphyromonas,0.0746474537,0.0000162132,0.0505728600,0.6036000000
S699,Prevotella,0.1440958273,0.0000410911,0.0852565688,0.5162060000
S699,Streptococcus,0.2840217733,0.0301963990,0.1618095560,0.5860000000
S699,Lactobacillus,0.0002251252,0.0004837473,0.0003512823,0.7984098611
S700,Fusobacterium,0.0433690151,0.0000039317,0.0289139873,0.5975571667
S700,Porphyromonas,0.1030803182,0.0000084165,0.0698313177,0.6922000000
S700,Prevotella,0.1530245731,0.0001925183,0.0906002127,0.5419761667
S700,Streptococcus,0.2345876925,0.0692868274,0.1549983871,0.5579376667
S700,Lactobacillus,0.0000171410,0.0001021784,0.0000586227,0.4726857778
S701,Fusobacterium,0.0542781877,0.0018610093,0.0368057949,0.7366443333
S701,Porphyromonas,0.1252730646,0.0002305131,0.0849367576,0.7633127222
S701,Prevotella,0.0879506130,0.0070311785,0.0548990130,0.3422607778
S701,Streptococcus,0.1880697594,0.0036879530,0.0992933341,0.3652778611
S701,Lactobacillus,0.0000131544,0.0000532002,0.0000326890,0.3525630000
S702,Fusobacterium,0.0473473761,0.0000069375,0.0315672299,0.6487063333
S702,Porphyromonas,0.1382652895,0.0000112782,0.0936672213,0.7959666944
S702,Prevotella,0.1455786609,0.0017446706,0.0868295663,0.5221512500
S702,Streptococcus,0.1659797589,0.0022167056,0.0871308814,0.3197698333
S702,Lactobacillus,0.0000008539,0.0000028900,0.0000018471,0.0382736667
S703,Fusobacterium,0.0177164195,0.0000122738,0.0118150376,0.1316433333
S703,Porphyromonas,0.0028089237,0.0000061044,0.0019047885,0.0712842222
S703,Prevotella,0.3532925319,0.0000089598,0.2089936081,0.9741055556
S703,Streptococcus,0.0691139034,0.0014986723,0.0365584217,0.0000000000
S703,Lactobacillus,0.0000272368,0.0000022512,0.0000150487,0.2243819722
S704,Fusobacterium,0.0810443444,0.0001800864,0.0540895917,0.9910191667
S704,Porphyromonas,0.1054275751,0.0001154147,0.0714559104,0.6997405556
S704,Prevotella,0.1248726566,0.0285022132,0.0855100811,0.5174027778
S704,Streptococcus,0.2011873200,0.0051544560,0.1068011262,0.3940450000
S704,Lactobacillus,0.0000077416,0.0001336328,0.0000691519,0.5140417778
S705,Fusobacterium,0.0353520693,0.0000669752,0.0235903713,0.4838000000
S705,Porphyromonas,0.0124956955,0.0000394545,0.0084775533,0.2814000000
S705,Prevotella,0.2640648745,0.0003599458,0.1563544106,0.7802481944
S705,Streptococcus,0.2603313312,0.0023564469,0.1361212017,0.4973513056
S705,Lactobacillus,0.0002752728,0.0003529811,0.0003131793,0.7856442222
S706,Fusobacterium,0.0873478516,0.0004890955,0.0583949329,1.0000000000
S706,Porphyromonas,0.0619404608,0.0000815156,0.0419859623,0.5473382500
S706,Prevotella,0.1972100541,0.0010829604,0.1171018045,0.6543000000
S706,Streptococcus,0.0750492140,0.0028897433,0.0403057651,0.0363615000
S706,Lactobacillus,0.0000125018,0.0000163998,0.0000144033,0.2198000000
S707,Fusobacterium,0.0251773502,0.0000616088,0.0168054364,0.3090830278
S707,Porphyromonas,0.0447685406,0.0000155803,0.0303321018,0.4680600833
S707,Prevotella,0.1205079799,0.0045232078,0.0731339181,0.4547625556
S707,Streptococcus,0.2876521487,0.0279198741,0.1625958683,0.5893000000
S707,Lactobacillus,0.0000040869,0.0000739586,0.0000381707,0.3809344444
S708,Fusobacterium,0.0782975287,0.0000601221,0.0522183932,0.9629140278
S708,Porphyromonas,0.1086498356,0.0000461535,0.0736163897,0.7060000000
S708,Prevotella,0.1686849118,0.0042370311,0.1015160591,0.5921457778
S708,Streptococcus,0.1195663252,0.0090520536,0.0663557500,0.2263407500
S708,Lactobacillus,0.0000049734,0.0000476356,0.0000257842,0.3013699722
S709,Fusobacterium,0.0288324774,0.0000875880,0.0192508476,0.3764750556
S709,Porphyromonas,0.0298812390,0.0002177452,0.0203123700,0.3959716667
S709,Prevotella,0.0766023762,0.0014484951,0.0459057205,0.2936000000
S709,Streptococcus,0.3732968580,0.0012451526,0.1941608517,0.6797000000
S709,Lactobacillus,0.0000332032,0.0000309840,0.0000321207,0.3497634444
S710,Fusobacterium,0.0226305602,0.0001946583,0.0151519263,0.2702742222
S710,Porphyromonas,0.0019204336,0.0000455463,0.0013156312,0.0000000000
S710,Prevotella,0.2676530913,0.0000241611,0.1583398663,0.7895178333
S710,Streptococcus,0.1300349010,0.0012931544,0.0680481341,0.2370782500
S710,Lactobacillus,0.0001238260,0.0000032687,0.0000650176,0.4997000000
S711,Fusobacterium,0.0398729606,0.0003815916,0.0267091709,0.5606000000
S711,Porphyromonas,0.1707457566,0.0001004453,0.1156988820,0.8745556111
S711,Prevotella,0.0436340945,0.1436881094,0.0845012274,0.5131520556
S711,Streptococcus,0.2481601147,0.0054633292,0.1313061069,0.4800550556
S711,Lactobacillus,0.0000011820,0.0000580330,0.0000289142,0.3251666667
S712,Fusobacterium,0.0340642936,0.0004379273,0.0228555048,0.4674632500
S712,Porphyromonas,0.0439202297,0.0000744760,0.0297764382,0.4614822500
S712,Prevotella,0.1762295515,0.0010783892,0.1046889359,0.6027025833
S712,Streptococcus,0.2497955619,0.0124402534,0.1355133763,0.4938000000
S712,Lactobacillus,0.0000241454,0.0000489606,0.0000362504,0.3706203889
S713,Fusobacterium,0.0173950391,0.0000957092,0.0116285958,0.1218956389
S713,Porphyromonas,0.0212589927,0.0000386184,0.0144137107,0.3481784444
S713,Prevotella,0.0405754214,0.0013700509,0.0245619602,0.1823912222
S713,Streptococcus,0.4812401380,0.1665633730,0.3297291030,0.9194190000
S713,Lactobacillus,0.0002433216,0.0064604820,0.0032760827,1.0000000000
S714,Fusobacterium,0.0532258817,0.0000031973,0.0354849869,0.7132762500
S714,Porphyromonas,0.0650239266,0.0000085202,0.0440512149,0.5597636667
S714,Prevotella,0.2608182549,0.0002166896,0.1543753620,0.7750307500
S714,Streptococcus,0.1356357551,0.0014250472,0.0710157846,0.2519916944
S714,Lactobacillus,0.0000170888,0.0000416069,0.0000290489,0.3275000000
S715,Fusobacterium,0.0426560307,0.0000250344,0.0284456986,0.5915439444
S715,Porphyromonas,0.0716034177,0.0001295790,0.0485473407,0.5918000000
S715,Prevotella,0.1226406874,0.0005781249,0.0727841478,0.4538256111
S715,Streptococcus,0.2839738535,0.0011978614,0.1478224499,0.5342000000
S715,Lactobacillus,0.0000150475,0.0000070258,0.0000111345,0.1954581667
S716,Fusobacterium,0.0555808327,0.0000015935,0.0370544196,0.7409000000
S716,Porphyromonas,0.0489610146,0.0000106284,0.0331705674,0.4893703333
S716,Prevotella,0.1826587611,0.0001206976,0.1081009606,0.6180318056
S716,Streptococcus,0.2540332502,0.0002380251,0.1318355492,0.4824090000
S716,Lactobacillus,0.0000552288,0.0000384302,0.0000470344,0.4197591667
S717,Fusobacterium,0.0486960820,0.0005477259,0.0326466300,0.6640656111
S717,Porphyromonas,0.1643848757,0.0003342018,0.1114653035,0.8644096111
S717,Prevotella,0.0370139886,0.0298544681,0.0340896774,0.2185387500
S717,Streptococcus,0.2593173491,0.0026364118,0.1357302311,0.4948033889
S717,Lactobacillus,0.0000048504,0.0000406832,0.0000223298,0.2786471111
S718,Fusobacterium,0.0310785841,0.0000439757,0.0207337146,0.4149405556
S718,Porphyromonas,0.0599084844,0.0000124405,0.0405871799,0.5387476944
S718,Prevotella,0.1446638993,0.0023966712,0.0865547498,0.5212504722
S718,Streptococcus,0.2663332092,0.0511764894,0.1627392330,0.5902000000
S718,Lactobacillus,0.0000062187,0.0001165163,0.0000600224,0.4802455833
S719,Fusobacterium,0.0621881781,0.0000247042,0.0414670201,0.8084135000
S719,Porphyromonas,0.0665914568,0.0000318116,0.0451206035,0.5677000000
S719,Prevotella,0.1783669791,0.0022221202,0.1064204874,0.6096315556
S719,Streptococcus,0.2194878215,0.0361937487,0.1312351198,0.4793551111
S719,Lactobacillus,0.0000121688,0.0001032963,0.0000566212,0.4629474444
S720,Fusobacterium,0.0235182984,0.0001113185,0.0157159717,0.2861712778
S720,Porphyromonas,0.0690390706,0.0001153721,0.0468056195,0.5778000000
S720,Prevotella,0.0512671781,0.0006483242,0.0305918716,0.2005944167
S720,Streptococcus,0.4095024005,0.1226333754,0.2713802773,0.8287000000
S720,Lactobacillus,0.0000798460,0.0005107997,0.0002900673,0.7788234444
S721,Fusobacterium,0.0278486353,0.0000229331,0.0185734013,0.3550549444
S721,Porphyromonas,0.0188735619,0.0000559887,0.0128033770,0.3321000000
S721,Prevotella,0.2916428591,0.0009099254,0.1728927876,0.8325656944
S721,Streptococcus,0.2230871461,0.0003479305,0.1158423386,0.4267317778
S721,Lactobacillus,0.0000178118,0.0000130413,0.0000154847,0.2268815833
S722,Fusobacterium,0.0647753570,0.0000096565,0.0431867901,0.8347213889
S722,Porphyromonas,0.1116874909,0.0000204225,0.0756658560,0.7182178611
S722,Prevotella,0.1487248245,0.0312525809,0.1007432039,0.5883000000
S722,Streptococcus,0.1657224709,0.0080842033,0.0898225643,0.3304835833
S722,Lactobacillus,0.0000018309,0.0001104372,0.0000548096,0.4538000000
S723,Fusobacterium,0.0407936053,0.0018377159,0.0278083088,0.5827908889
S723,Porphyromonas,0.0256732777,0.0006949603,0.0176157560,0.3746495556
S723,Prevotella,0.1030275124,0.0117956429,0.0657637910,0.4139389444
S723,Streptococcus,0.3349399854,0.0580005172,0.2015987600,0.7023398333
S723,Lactobacillus,0.0000326955,0.0000837471,0.0000575987,0.4678000000
S724,Fusobacterium,0.0394444525,0.0000012377,0.0262967142,0.5503010000
S724,Porphyromonas,0.1567642637,0.0000057086,0.1061969879,0.8426291667
S724,Prevotella,0.0742970596,0.0001639397,0.0440173346,0.2812768889
S724,Streptococcus,0.2715003687,0.0354832310,0.1578624876,0.5708000000
S724,Lactobacillus,0.0000097502,0.0000559450,0.0000322843,0.3500633056
S725,Fusobacterium,0.0295249664,0.0001291052,0.0197263460,0.3896000000
S725,Porphyromonas,0.0136654134,0.0002972298,0.0093530961,0.2975699444
S725,Prevotella,0.1446567074,0.0076811294,0.0887089361,0.5317482500
S725,Streptococcus,0.3100872211,0.0010437003,0.1612884888,0.5833659444
S725,Lactobacillus,0.0000103374,0.0000100730,0.0000102085,0.1825364167
S726,Fusobacterium,0.0411131788,0.0000362207,0.0274208594,0.5742806667
S726,Porphyromonas,0.1327901101,0.0000842478,0.0899817675,0.7776436667
S726,Prevotella,0.0455010233,0.0004889215,0.0271157986,0.1896761111
S726,Streptococcus,0.3404609679,0.0423076748,0.1969056786,0.6856152222
S726,Lactobacillus,0.0001067629,0.0008008889,0.0004453609,0.8179405556
S727,Fusobacterium,0.0315343410,0.0063001296,0.0231229372,0.4726622222
S727,Porphyromonas,0.0110638879,0.0004121835,0.0076278542,0.2603882778
S727,Prevotella,0.1822858386,0.0054564961,0.1100597691,0.6243307222
S727,Streptococcus,0.2510456388,0.0059227808,0.1330235220,0.4859000000
S727,Lactobacillus,0.0000463176,0.0000378868,0.0000422050,0.4006556389
S728,Fusobacterium,0.0195460447,0.0000127472,0.0130349455,0.1806435556
S728,Porphyromonas,0.0307302634,0.0000071761,0.0208195901,0.3992710556
S728,Prevotella,0.1321095484,0.0022373373,0.0790631523,0.4883000000
S728,Streptococcus,0.3582269889,0.0365361294,0.2033387973,0.7043386667
S728,Lactobacillus,0.0000185351,0.0007209617,0.0003611822,0.8005000000
S729,Fusobacterium,0.0747977618,0.0093258236,0.0529737824,0.9749118056
S729,Porphyromonas,0.1238124214,0.0005438816,0.0840483763,0.7589263889
S729,Prevotella,0.0684534480,0.0573309319,0.0639104485,0.4041426111
S729,Streptococcus,0.1449139844,0.1999426225,0.1714092546,0.6146262500
S729,Lactobacillus,0.0000086053,0.0000815471,0.0000441866,0.4081544722
S730,Fusobacterium,0.0311107068,0.0000146421,0.0207453519,0.4153701944
S730,Porphyromonas,0.0373401723,0.0000370140,0.0253068954,0.4309000000
S730,Prevotella,0.1159177855,0.0241429669,0.0784322962,0.4848572222
S730,Streptococcus,0.3315695619,0.0081932374,0.1758698501,0.6304238056
S730,Lactobacillus,0.0000027137,0.0000596984,0.0000305111,0.3377000000
S731,Fusobacterium,0.0285282466,0.0002074353,0.0190879762,0.3731016667
S731,Porphyromonas,0.0465500390,0.0002135020,0.0316027690,0.4750000000
S731,Prevotella,0.0685767966,0.0015742573,0.0412095623,0.2610901389
S731,Streptococcus,0.3332025978,0.0038085563,0.1746054667,0.6256731667
S731,Lactobacillus,0.0000146438,0.0000167659,0.0000156790,0.2287813889
S732,Fusobacterium,0.0471837318,0.0045216579,0.0329630405,0.6670320833
S732,Porphyromonas,0.0371023474,0.0003486052,0.0252463015,0.4308000000
S732,Prevotella,0.0900236997,0.0080616456,0.0565462410,0.3516000000
S732,Streptococcus,0.2603716340,0.0120895509,0.1408284088,0.5148000000
S732,Lactobacillus,0.0000177438,0.0000363692,0.0000268294,0.3083688611
S733,Fusobacterium,0.0477787367,0.0067560543,0.0341045093,0.6871000000
S733,Porphyromonas,0.0501871310,0.0014081057,0.0344519615,0.4981000000
S733,Prevotella,0.1005858357,0.0006939238,0.0597849139,0.3735513333
S733,Streptococcus,0.2315370174,0.0009405833,0.1205091047,0.4441254444
S733,Lactobacillus,0.0000258242,0.0000013993,0.0000139096,0.2181830556
S734,Fusobacterium,0.0454280998,0.0028701566,0.0312421187,0.6422728333
S734,Porphyromonas,0.0251460151,0.0005505294,0.0172119874,0.3717504444
S734,Prevotella,0.2193209390,0.0013899107,0.1303068570,0.7065185833
S734,Streptococcus,0.1936095645,0.0007156358,0.1007347099,0.3719300000
S734,Lactobacillus,0.0000210186,0.0000026940,0.0000120798,0.2046849722
S735,Fusobacterium,0.0435870588,0.0002140198,0.0291293791,0.6017423333
S735,Porphyromonas,0.0962201670,0.0000805472,0.0652073864,0.6722000000
S735,Prevotella,0.0988307504,0.0133295975,0.0639077443,0.4039713333
S735,Streptococcus,0.2948068487,0.3623332123,0.3273195423,0.9189047778
S735,Lactobacillus,0.0000072162,0.0001936871,0.0000981776,0.6000273333
S736,Fusobacterium,0.0218898803,0.0000301656,0.0146033087,0.2533885556
S736,Porphyromonas,0.0030685163,0.0000179841,0.0020844737,0.0883516667
S736,Prevotella,0.2855508083,0.0000067540,0.1689201382,0.8199395000
S736,Streptococcus,0.1082314888,0.0015754414,0.0568785771,0.1758778333
S736,Lactobacillus,0.0000630789,0.0000015862,0.0000330824,0.3569623611
S737,Fusobacterium,0.0445134312,0.0000210724,0.0296826449,0.6156809444
S737,Porphyromonas,0.0469401649,0.0000551437,0.0318159646,0.4771346667
S737,Prevotella,0.1678006681,0.0006287721,0.0995191894,0.5825141667
S737,Streptococcus,0.3090709814,0.0030137689,0.1617101013,0.5851326667
S737,Lactobacillus,0.0001089552,0.0002994211,0.0002018654,0.7341491667
S738,Fusobacterium,0.0414644542,0.0000672737,0.0276653940,0.5781305556
S738,Porphyromonas,0.0527608934,0.0000350526,0.0357525577,0.5074606667
S738,Prevotella,0.2009204456,0.0031228448,0.1201298763,0.6681239167
S738,Streptococcus,0.2053488432,0.1257963793,0.1670458051,0.6018000000
S738,Lactobacillus,0.0000061171,0.0000648580,0.0000347712,0.3649000000
S739,Fusobacterium,0.0398881209,0.0000402289,0.0266054902,0.5587967778
S739,Porphyromonas,0.0344937526,0.0000950719,0.0233974040,0.4190000000
S739,Prevotella,0.1451749513,0.0010639234,0.0863127005,0.5202045000
S739,Streptococcus,0.2819868224,0.0006566162,0.1465315379,0.5297440000
S739,Lactobacillus,0.0000130949,0.0000073994,0.0000103166,0.1836872500
S740,Fusobacterium,0.0233962091,0.0001144683,0.0156356288,0.2849150000
S740,Porphyromonas,0.0125874436,0.0000326819,0.0085375205,0.2816864167
S740,Prevotella,0.2746321134,0.0000096182,0.1624623618,0.7979318889
S740,Streptococcus,0.2156959234,0.0007947825,0.1122250037,0.4153374444
S740,Lactobacillus,0.0004027122,0.0000221805,0.0002170870,0.7451461667
S741,Fusobacterium,0.0248662369,0.0000093302,0.0165806013,0.3041000000
S741,Porphyromonas,0.0225639342,0.0000340460,0.0152962284,0.3577314167
S741,Prevotella,0.0962953373,0.0000478350,0.0569829772,0.3549784722
S741,Streptococcus,0.3704486218,0.0028371567,0.1934505090,0.6783327222
S741,Lactobacillus,0.0001681737,0.0000834426,0.0001268415,0.6424515556
S742,Fusobacterium,0.0407827343,0.0016684274,0.0277446320,0.5814370833
S742,Porphyromonas,0.0483791742,0.0003211361,0.0328765813,0.4867571944
S742,Prevotella,0.1285699868,0.0005190259,0.0762674817,0.4710000000
S742,Streptococcus,0.2641269511,0.0054124808,0.1395607247,0.5091485000
S742,Lactobacillus,0.0000502309,0.0000165911,0.0000338212,0.3596098611
S743,Fusobacterium,0.0584544742,0.0003894446,0.0390994643,0.7690538333
S743,Porphyromonas,0.0523017731,0.0002068698,0.0354969656,0.5053000000
S743,Prevotella,0.1591195607,0.0090184691,0.0978106641,0.5756792778
S743,Streptococcus,0.2751085687,0.0777033547,0.1800616138,0.6432864444
S743,Lactobacillus,0.0000349500,0.0002952604,0.0001619307,0.6925408889
S744,Fusobacterium,0.0204580151,0.0000034062,0.0136398121,0.2082626667
S744,Porphyromonas,0.0127762282,0.0000133922,0.0086591843,0.2846585000
S744,Prevotella,0.3401021524,0.0000430447,0.2012047704,0.9478326667
S744,Streptococcus,0.1914990930,0.0004064164,0.0994915080,0.3664000000
S744,Lactobacillus,0.0000542052,0.0000157835,0.0000354629,0.3675433333
S745,Fusobacterium,0.0203686998,0.0000042199,0.0135805399,0.2067315556
S745,Porphyromonas,0.0065099009,0.0000400795,0.0044228617,0.1833802500
S745,Prevotella,0.2697725818,0.0000069549,0.1595866215,0.7915000000
S745,Streptococcus,0.2356996785,0.0000306262,0.1222293941,0.4507226111
S745,Lactobacillus,0.0001731043,0.0000021778,0.0000897255,0.5714771111
S746,Fusobacterium,0.0643134069,0.0030688428,0.0438985522,0.8450988889
S746,Porphyromonas,0.2079541422,0.0002641230,0.1409573618,0.9523241111
S746,Prevotella,0.0759714519,0.0017074404,0.0456382641,0.2910109444
S746,Streptococcus,0.1097197830,0.0256497118,0.0692416006,0.2430090000
S746,Lactobacillus,0.0000095194,0.0000245494,0.0000168511,0.2363598889
S747,Fusobacterium,0.0331830818,0.0000012187,0.0221224607,0.4475316111
S747,Porphyromonas,0.1276517804,0.0000032205,0.0864748256,0.7672364167
S747,Prevotella,0.1129600602,0.0000310784,0.0668341380,0.4222000000
S747,Streptococcus,0.2695994309,0.0348325338,0.1565635175,0.5641000000
S747,Lactobacillus,0.0000485954,0.0002116297,0.0001281243,0.6450510556
S748,Fusobacterium,0.0373843850,0.0000466294,0.0249384665,0.5096000000
S748,Porphyromonas,0.0377819930,0.0000706889,0.0256170562,0.4334305000
S748,Prevotella,0.0739907985,0.0000582719,0.0437930060,0.2800198889
S748,Streptococcus,0.3684223476,0.0037593583,0.1928438713,0.6764331667
S748,Lactobacillus,0.0005265371,0.0003121372,0.0004219518,0.8117255833
S749,Fusobacterium,0.0242450504,0.0000122652,0.0161674553,0.2945693889
S749,Porphyromonas,0.0387621187,0.0000136351,0.0262626078,0.4374646111
S749,Prevotella,0.1931564538,0.0003129868,0.1143894039,0.6462276389
S749,Streptococcus,0.2847236176,0.0031094094,0.1491315914,0.5383000000
S749,Lactobacillus,0.0000214561,0.0000473377,0.0000340813,0.3602472222
S750,Fusobacterium,0.0410853369,0.0000171862,0.0273959533,0.5730000000
S750,Porphyromonas,0.0485364391,0.0000258350,0.0328878571,0.4870571111
S750,Prevotella,0.1210233949,0.0005067590,0.0717982901,0.4498270556
S750,Streptococcus,0.3088049652,0.0036903312,0.1618979192,0.5863325000
S750,Lactobacillus,0.0000346146,0.0000880185,0.0000606653,0.4820813333
S751,Fusobacterium,0.0357352991,0.0001050987,0.0238585656,0.4891000000
S751,Porphyromonas,0.0088767979,0.0001864215,0.0060734507,0.2287000000
S751,Prevotella,0.1985526569,0.0050050797,0.1194980127,0.6647488889
S751,Streptococcus,0.3181160136,0.0004198586,0.1651511982,0.5972300000
S751,Lactobacillus,0.0000844301,0.0001008021,0.0000924164,0.5820009167
