sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S1170,Fusobacterium,0.0281435066,0.0000065044,0.0187645059,0.4591282374
S1170,Porphyromonas,0.0353677754,0.0000439169,0.0239729824,0.4175433070
S1170,Prevotella,0.0646523004,0.0000874863,0.0382807566,0.2537956253
S1170,Streptococcus,0.3849704325,0.0006286587,0.1999169859,0.7157203196
S1170,Lactobacillus,0.0000991360,0.0000419625,0.0000712465,0.3894661768
S1171,Fusobacterium,0.0510699235,0.0027810985,0.0349736485,0.6527190423
S1171,Porphyromonas,0.0382194841,0.0001307714,0.0259328026,0.4347115851
S1171,Prevotella,0.1938929373,0.0042718046,0.1164420521,0.7174769990
S1171,Streptococcus,0.1956873762,0.0213449609,0.1117447318,0.5234212521
S1171,Lactobacillus,0.0000268859,0.0000832658,0.0000543883,0.3803794664
S1172,Fusobacterium,0.0106008572,0.0000004666,0.0070673937,0.2369758427
S1172,Porphyromonas,0.1111918914,0.0000003030,0.0753236371,0.6508539133
S1172,Prevotella,0.0504073383,0.0030561365,0.0310667066,0.1874637605
S1172,Streptococcus,0.0289393006,0.0015819396,0.0157672379,0.0861059524
S1172,Lactobacillus,0.0000000122,0.0000007960,0.0000003946,0.3153569673
S1173,Fusobacterium,0.0433793978,0.0001320841,0.0289636266,0.5832352393
S1173,Porphyromonas,0.0090899252,0.0003560231,0.0062725374,0.2912451100
S1173,Prevotella,0.2209321843,0.0013788669,0.1312554772,0.7507116030
S1173,Streptococcus,0.2944326256,0.0001087932,0.1527211508,0.6024994029
S1173,Lactobacillus,0.0001738355,0.0000325358,0.0001049088,0.4577551895
S1174,Fusobacterium,0.0664080209,0.0000266823,0.0442809080,0.7393762604
S1174,Porphyromonas,0.1117291732,0.0000584865,0.0757063710,0.6514186400
S1174,Prevotella,0.1535066618,0.0015242759,0.0914293493,0.5175251879
S1174,Streptococcus,0.0821153874,0.0001359873,0.0426438244,0.2351393938
S1174,Lactobacillus,0.0000004985,0.0000001352,0.0000003213,0.3151944214
S1175,Fusobacterium,0.0370343388,0.0000946206,0.0247210994,0.5444050157
S1175,Porphyromonas,0.0426555573,0.0003413967,0.0290058281,0.4414780844
S1175,Prevotella,0.0927311945,0.0030997188,0.0561211551,0.3558948639
S1175,Streptococcus,0.3489886880,0.0064921771,0.1840829605,0.6857234541
S1175,Lactobacillus,0.0000175946,0.0000263135,0.0000218477,0.3470763225
S1176,Fusobacterium,0.0257802063,0.0000095204,0.0171899776,0.4530557393
S1176,Porphyromonas,0.0103257397,0.0000320570,0.0070051969,0.2958248830
S1176,Prevotella,0.1799417027,0.0000497678,0.1064647152,0.6265210967
S1176,Streptococcus,0.3381330858,0.0004476528,0.1755438033,0.6594641987
S1176,Lactobacillus,0.0004437211,0.0001297435,0.0002905613,0.5665799800
S1177,Fusobacterium,0.0293748917,0.0000878619,0.0196125485,0.4623988915
S1177,Porphyromonas,0.0958372721,0.0000507064,0.0649383799,0.6107959013
S1177,Prevotella,0.0588741982,0.0004167248,0.0349972020,0.2422661236
S1177,Streptococcus,0.3807269466,0.3957178465,0.3879447873,0.9189619048
S1177,Lactobacillus,0.0001012433,0.0007792738,0.0004319899,0.6205764646
S1178,Fusobacterium,0.0283622436,0.0000029683,0.0189091519,0.4596860951
S1178,Porphyromonas,0.0163261422,0.0000534611,0.0110768902,0.3451716156
S1178,Prevotella,0.3453282054,0.0002989767,0.2044007739,0.9723000000
S1178,Streptococcus,0.1005533358,0.0000570089,0.0521662154,0.3299338669
S1178,Lactobacillus,0.0000056326,0.0000007202,0.0000032363,0.3216573345
S1179,Fusobacterium,0.0341703656,0.0000233583,0.0227880298,0.4811466856
S1179,Porphyromonas,0.0999477059,0.0000063529,0.0677085597,0.6327003500
S1179,Prevotella,0.0710297094,0.0001919460,0.0420959751,0.2671919514
S1179,Streptococcus,0.3011496242,0.1669106128,0.2365160261,0.7899727138
S1179,Lactobacillus,0.0000352046,0.0004073717,0.0002167495,0.5210409123
S1180,Fusobacterium,0.0361073068,0.0000047508,0.0240731215,0.5093513673
S1180,Porphyromonas,0.0108239105,0.0000190558,0.0073384735,0.2979081577
S1180,Prevotella,0.2239960232,0.0000078396,0.1325078918,0.7727930131
S1180,Streptococcus,0.2109166882,0.0015642832,0.1101173821,0.5214636639
S1180,Lactobacillus,0.0002481276,0.0000192093,0.0001364601,0.4721516781
S1181,Fusobacterium,0.0503686102,0.0076062328,0.0361144844,0.6734480908
S1181,Porphyromonas,0.0372130283,0.0000787807,0.0252342388,0.4331734166
S1181,Prevotella,0.1820214424,0.0005618229,0.1079041330,0.6543244474
S1181,Streptococcus,0.1241648095,0.0101286771,0.0692585235,0.3788907915
S1181,Lactobacillus,0.0001342367,0.0001475539,0.0001407329,0.4766066372
S1182,Fusobacterium,0.0414575544,0.0000475716,0.0276542268,0.5593394059
S1182,Porphyromonas,0.0275397542,0.0000521463,0.0186727839,0.4005537235
S1182,Prevotella,0.2680510567,0.0056939965,0.1608911307,0.8212135600
S1182,Streptococcus,0.2080796761,0.0167180860,0.1159426142,0.5284710118
S1182,Lactobacillus,0.0000144451,0.0001520670,0.0000815778,0.3951010770
S1183,Fusobacterium,0.0304266314,0.0000009184,0.0202847271,0.4649912892
S1183,Porphyromonas,0.0307727809,0.0000051143,0.0208477272,0.4070828261
S1183,Prevotella,0.1275497741,0.0006991458,0.0757375456,0.5047253108
S1183,Streptococcus,0.3300899103,0.0000491054,0.1711813746,0.6512250451
S1183,Lactobacillus,0.0000078817,0.0000084376,0.0000081529,0.3325579407
S1184,Fusobacterium,0.0356203789,0.0000012148,0.0237473242,0.5055696680
S1184,Porphyromonas,0.1378466975,0.0000010163,0.0933803487,0.7245309160
S1184,Prevotella,0.0570093300,0.0594474557,0.0580051841,0.3669721147
S1184,Streptococcus,0.3280268054,0.1018905604,0.2191463911,0.7453671770
S1184,Lactobacillus,0.0000056667,0.0097449699,0.0047565463,0.7750739536
S1185,Fusobacterium,0.0366750953,0.0000106401,0.0244536102,0.5191005602
S1185,Porphyromonas,0.0246961645,0.0000152174,0.0167345686,0.3949025969
S1185,Prevotella,0.2359520218,0.0000128033,0.1395824818,0.7915405520
S1185,Streptococcus,0.2311281380,0.0003393962,0.1200076327,0.5354685039
S1185,Lactobacillus,0.0002168673,0.0000249563,0.0001232522,0.4661250530
S1186,Fusobacterium,0.0315391222,0.0048483219,0.0226421888,0.4800043076
S1186,Porphyromonas,0.3861643642,0.0007823312,0.2618475794,0.9765630952
S1186,Prevotella,0.0127225210,0.0784406095,0.0395651205,0.2583053954
S1186,Streptococcus,0.1267055499,0.1265048187,0.1266089016,0.5513525959
S1186,Lactobacillus,0.0000004683,0.0000113678,0.0000057851,0.3273083358
S1187,Fusobacterium,0.0327534554,0.0001964317,0.0219011142,0.4741994442
S1187,Porphyromonas,0.0533996783,0.0004921568,0.0363327358,0.4608997243
S1187,Prevotella,0.0877844910,0.0000496839,0.0519491472,0.3135116928
S1187,Streptococcus,0.2890777600,0.0002236621,0.1499998610,0.5984892457
S1187,Lactobacillus,0.0000941956,0.0000016197,0.0000490367,0.3775762278
S1188,Fusobacterium,0.0240506237,0.0000029173,0.0160347216,0.4145670340
S1188,Porphyromonas,0.0160460124,0.0000024158,0.0108706587,0.3439220895
S1188,Prevotella,0.3362354142,0.0000063453,0.1989024142,0.9723000000
S1188,Streptococcus,0.1609371355,0.0056525381,0.0861704775,0.4286383498
S1188,Lactobacillus,0.0004520339,0.0004610955,0.0004564542,0.6222137437
S1189,Fusobacterium,0.0756791190,0.0002459675,0.0505347352,0.7757913519
S1189,Porphyromonas,0.0593185146,0.0001765760,0.0402404699,0.4917993692
S1189,Prevotella,0.1136777018,0.0000058430,0.0672483510,0.4509851056
S1189,Streptococcus,0.0408174547,0.0000218441,0.0211751237,0.0861059524
S1189,Lactobacillus,0.0000247387,0.0000000539,0.0000126973,0.3380806209
S1190,Fusobacterium,0.0190068045,0.0000069744,0.0126735278,0.4010061183
S1190,Porphyromonas,0.0316306048,0.0000179182,0.0214329640,0.4090416608
S1190,Prevotella,0.2380487404,0.0032060301,0.1421270700,0.7961166507
S1190,Streptococcus,0.1975778476,0.0003548015,0.1026186032,0.4985460959
S1190,Lactobacillus,0.0000016133,0.0000035628,0.0000025643,0.3201674035
S1191,Fusobacterium,0.0276966431,0.0000284695,0.0184739186,0.4580075267
S1191,Porphyromonas,0.1309362712,0.0000892076,0.0887275410,0.7095406620
S1191,Prevotella,0.0161611809,0.2134850157,0.0967582402,0.5591067839
S1191,Streptococcus,0.3715150431,0.0169254413,0.2007867163,0.7168455840
S1191,Lactobacillus,0.0000010926,0.0000877971,0.0000433875,0.3746171523
S1192,Fusobacterium,0.0284966096,0.0035357539,0.0201763243,0.4645732114
S1192,Porphyromonas,0.0566005233,0.0001365154,0.0383863272,0.4837306732
S1192,Prevotella,0.0905827582,0.0025972996,0.0546450357,0.3485314423
S1192,Streptococcus,0.1031422538,0.0400375369,0.0727585012,0.3953561687
S1192,Lactobacillus,0.0000422299,0.0004564737,0.0002443000,0.5322564098
S1193,Fusobacterium,0.0307688900,0.0000008508,0.0205128769,0.4658711970
S1193,Porphyromonas,0.1155154603,0.0000082094,0.0782550567,0.6551792445
S1193,Prevotella,0.0762460292,0.0000176139,0.0451104793,0.2971449367
S1193,Streptococcus,0.2819358942,0.0016816106,0.1469986465,0.5915254217
S1193,Lactobacillus,0.0000896518,0.0000703296,0.0000802263,0.3943639679
S1194,Fusobacterium,0.0194319435,0.0000045721,0.0129561530,0.4021463847
S1194,Porphyromonas,0.1120691717,0.0000635304,0.0759383197,0.6517608820
S1194,Prevotella,0.0182072836,0.0000713920,0.0107996659,0.1005026895
S1194,Streptococcus,0.3172286650,0.0008595508,0.1649027952,0.6390747606
S1194,Lactobacillus,0.0000121078,0.0000025085,0.0000074252,0.3309445712
S1195,Fusobacterium,0.0176181102,0.0000838493,0.0117733566,0.3931059279
S1195,Porphyromonas,0.0098236606,0.0001483413,0.0067025898,0.2939333199
S1195,Prevotella,0.0597156281,0.0000737771,0.0353548721,0.2435220058
S1195,Streptococcus,0.4293435928,0.0025483756,0.2238495993,0.7787905555
S1195,Lactobacillus,0.0006780479,0.0002352031,0.0004620260,0.6225866394
S1196,Fusobacterium,0.0178076451,0.0000002728,0.0118718543,0.3968049012
S1196,Porphyromonas,0.0048920387,0.0000040758,0.0033152765,0.2656997319
S1196,Prevotella,0.3592922844,0.0000094457,0.2125429559,0.9723000000
S1196,Streptococcus,0.1004398552,0.0006419103,0.0523889928,0.3308779789
S1196,Lactobacillus,0.0000458233,0.0000116623,0.0000291594,0.3601924489
S1197,Fusobacterium,0.0916812155,0.0537814922,0.0790479744,0.9787641656
S1197,Porphyromonas,0.0567485754,0.0028333018,0.0393565517,0.4879528112
S1197,Prevotella,0.0958955806,0.0003031013,0.0568507651,0.3595344244
S1197,Streptococcus,0.0636137109,0.0000863700,0.0330264727,0.1953126549
S1197,Lactobacillus,0.0000659543,0.0000004837,0.0000340174,0.3697090153
S1198,Fusobacterium,0.0561330416,0.0000461191,0.0374374008,0.6879933912
S1198,Porphyromonas,0.1236090545,0.0000967062,0.0837663615,0.6911025559
S1198,Prevotella,0.0854768849,0.0122098653,0.0555509192,0.3530503192
S1198,Streptococcus,0.2545078841,0.0034351322,0.1336210036,0.5580793855
S1198,Lactobacillus,0.0000024816,0.0000144851,0.0000083369,0.3329659582
S1199,Fusobacterium,0.0544181981,0.0012939955,0.0367101306,0.6804574708
S1199,Porphyromonas,0.0716432027,0.0002918392,0.0486266338,0.5283899259
S1199,Prevotella,0.1556828008,0.0166915517,0.0989117272,0.5627314876
S1199,Streptococcus,0.1405773216,0.0007459641,0.0732511125,0.3962095358
S1199,Lactobacillus,0.0000014609,0.0000019518,0.0000017004,0.3182520292
S1200,Fusobacterium,0.0399008585,0.0000001444,0.0266006205,0.5539748358
S1200,Porphyromonas,0.0778170639,0.0000004798,0.0527149400,0.5399706504
S1200,Prevotella,0.2201812832,0.0000672846,0.1302755655,0.7459525245
S1200,Streptococcus,0.1467970712,0.0000426529,0.0761375365,0.4012097852
S1200,Lactobacillus,0.0000015337,0.0000008311,0.0000011910,0.3171226645
S1201,Fusobacterium,0.0378159444,0.0000559422,0.0252292770,0.5469924665
S1201,Porphyromonas,0.0501271846,0.0000464349,0.0339721041,0.4540408484
S1201,Prevotella,0.1388563002,0.0000667115,0.0821675950,0.5099703319
S1201,Streptococcus,0.2775479175,0.0168091301,0.1520070199,0.6014470427
S1201,Lactobacillus,0.0000921359,0.0000553540,0.0000741935,0.3910735458
S1202,Fusobacterium,0.0736899644,0.0000000241,0.0491266510,0.7667321629
S1202,Porphyromonas,0.0390323324,0.0000003253,0.0264413624,0.4358313838
S1202,Prevotella,0.2034038254,0.0002105499,0.1204093889,0.7229930389
S1202,Streptococcus,0.1952210989,0.0000124448,0.1012317469,0.4899075902
S1202,Lactobacillus,0.0000039328,0.0000014500,0.0000027217,0.3205163553
S1203,Fusobacterium,0.0235841937,0.0000168424,0.0157284099,0.4133312032
S1203,Porphyromonas,0.0049845871,0.0000297874,0.0033862646,0.2669188248
S1203,Prevotella,0.4551500078,0.0000453777,0.2692622011,0.9723000000
S1203,Streptococcus,0.0625490997,0.0001677914,0.0325136549,0.1936732631
S1203,Lactobacillus,0.0000346460,0.0000036331,0.0000195177,0.3447857343
S1204,Fusobacterium,0.0502090994,0.0004093335,0.0336091774,0.6347613138
S1204,Porphyromonas,0.0428172367,0.0001904375,0.0290666563,0.4416120222
S1204,Prevotella,0.2112580949,0.0319301771,0.1380114806,0.7873774263
S1204,Streptococcus,0.1286246369,0.0064699668,0.0698094254,0.3795710427
S1204,Lactobacillus,0.0000020796,0.0000163523,0.0000090419,0.3344869938
S1205,Fusobacterium,0.0606861193,0.0021666821,0.0411796402,0.7148611513
S1205,Porphyromonas,0.1656484683,0.0001783730,0.1122710182,0.7802645666
S1205,Prevotella,0.0323596194,0.0903843297,0.0560598532,0.3555890676
S1205,Streptococcus,0.2752597756,0.2133082172,0.2454312475,0.7978432379
S1205,Lactobacillus,0.0000092762,0.0009555375,0.0004708671,0.6231783307
S1206,Fusobacterium,0.0385611062,0.0005959609,0.0259060578,0.5504383815
S1206,Porphyromonas,0.0612545521,0.0004959718,0.0416550101,0.5076806072
S1206,Prevotella,0.0559868962,0.0019279977,0.0339065010,0.2234034908
S1206,Streptococcus,0.3866911904,0.0254653663,0.2127676455,0.7344671158
S1206,Lactobacillus,0.0000761893,0.0000595741,0.0000680843,0.3877414578
S1207,Fusobacterium,0.0144560537,0.0000028193,0.0096383089,0.3285911527
S1207,Porphyromonas,0.0706282302,0.0000015950,0.0478454447,0.5238444834
S1207,Prevotella,0.0833220498,0.0002524455,0.0493922114,0.3073922636
S1207,Streptococcus,0.3684707806,0.3380583595,0.3538277630,0.9189619048
S1207,Lactobacillus,0.0000107631,0.0003629201,0.0001825470,0.5073294249
S1208,Fusobacterium,0.0396762194,0.0000065312,0.0264529900,0.5532231562
S1208,Porphyromonas,0.0261615369,0.0000623335,0.0177424391,0.3978411784
S1208,Prevotella,0.3018095401,0.0008061930,0.1788645110,0.9723000000
S1208,Streptococcus,0.1854774422,0.0000305495,0.0961881976,0.4675895888
S1208,Lactobacillus,0.0000061462,0.0000010507,0.0000036606,0.3225981238
S1209,Fusobacterium,0.0292900567,0.0000067762,0.0195289632,0.4620765274
S1209,Porphyromonas,0.0146789945,0.0000935334,0.0099740071,0.3384894111
S1209,Prevotella,0.1526116471,0.0032584292,0.0916082200,0.5176710936
S1209,Streptococcus,0.3616698568,0.0014427155,0.1882271591,0.6972025310
S1209,Lactobacillus,0.0000699017,0.0002628251,0.0001640107,0.5000011142
S1210,Fusobacterium,0.0321406821,0.0000135196,0.0214316280,0.4705219423
S1210,Porphyromonas,0.0171352178,0.0000066273,0.0116098660,0.3484008362
S1210,Prevotella,0.2569837464,0.0000176166,0.1520257497,0.8093561232
S1210,Streptococcus,0.2238118099,0.0006665468,0.1163714980,0.5289869292
S1210,Lactobacillus,0.0002566288,0.0000753887,0.0001682190,0.5016648637
S1211,Fusobacterium,0.0242589546,0.0011635859,0.0165604984,0.4471315254
S1211,Porphyromonas,0.0391553701,0.0001066931,0.0265590227,0.4360904601
S1211,Prevotella,0.0583507410,0.0022420445,0.0354331044,0.2437967020
S1211,Streptococcus,0.0232860400,0.0032681042,0.0136477746,0.0861059524
S1211,Lactobacillus,0.0000068021,0.0000853852,0.0000451353,0.3755326586
S1212,Fusobacterium,0.0556490018,0.0005816244,0.0372932093,0.6865126562
S1212,Porphyromonas,0.0318638138,0.0006934073,0.0218088440,0.4102997615
S1212,Prevotella,0.2764336921,0.0024678227,0.1645321398,0.8260834054
S1212,Streptococcus,0.1419238155,0.0002125214,0.0736924517,0.3969740826
S1212,Lactobacillus,0.0000124162,0.0000019608,0.0000073160,0.3307025402
S1213,Fusobacterium,0.0321229408,0.0000001039,0.0214153285,0.4703942678
S1213,Porphyromonas,0.0313967526,0.0000007359,0.0212690053,0.4084928779
S1213,Prevotella,0.1801689181,0.0000002617,0.1065789035,0.6273323359
S1213,Streptococcus,0.2146033827,0.0008143239,0.1116679099,0.5233288407
S1213,Lactobacillus,0.0003417814,0.0000257436,0.0001876166,0.5093336846
S1214,Fusobacterium,0.0385064437,0.0215669015,0.0328599296,0.6283603106
S1214,Porphyromonas,0.0424117986,0.0004362313,0.0288712930,0.4411818514
S1214,Prevotella,0.0507207802,0.0504474479,0.0506091374,0.3103046920
S1214,Streptococcus,0.0479367395,0.1941583479,0.1183397362,0.5323378151
S1214,Lactobacillus,0.0000004267,0.0000015785,0.0000009886,0.3166738801
S1215,Fusobacterium,0.0623925302,0.0000690516,0.0416180373,0.7175654650
S1215,Porphyromonas,0.0126879480,0.0000622792,0.0086151516,0.3153300991
S1215,Prevotella,0.3745867147,0.0001131288,0.2216327148,0.9723000000
S1215,Streptococcus,0.1141719602,0.0000340991,0.0592166937,0.3637184272
S1215,Lactobacillus,0.0001365388,0.0000093173,0.0000744795,0.3912295317
S1216,Fusobacterium,0.0661044747,0.0018620851,0.0446903448,0.7430427657
S1216,Porphyromonas,0.0801545483,0.0002284256,0.0543719281,0.5437780847
S1216,Prevotella,0.1311239459,0.0040371256,0.0792152446,0.5075620860
S1216,Streptococcus,0.2120840136,0.0131711770,0.1163111664,0.5289143544
S1216,Lactobacillus,0.0000187264,0.0000448709,0.0000314798,0.3683797863
S1217,Fusobacterium,0.0420371473,0.0000872342,0.0280538430,0.5616247933
S1217,Porphyromonas,0.0917526756,0.0000403573,0.0621680568,0.6037352496
S1217,Prevotella,0.0927383122,0.0975594858,0.0947075239,0.5556550617
S1217,Streptococcus,0.0563378207,0.0117627730,0.0348757607,0.2012245167
S1217,Lactobacillus,0.0000001906,0.0000209968,0.0000103400,0.3357631014
S1218,Fusobacterium,0.0803040440,0.0000108994,0.0535396624,0.7991614295
S1218,Porphyromonas,0.1080512942,0.0000883589,0.0732245409,0.6477566815
S1218,Prevotella,0.0574220017,0.0002713657,0.0340787842,0.2268091627
S1218,Streptococcus,0.1625052486,0.0001000441,0.0843101501,0.4258568413
S1218,Lactobacillus,0.0000326680,0.0000075893,0.0000204345,0.3456869823
S1219,Fusobacterium,0.0240601776,0.0001791181,0.0160998244,0.4148296949
S1219,Porphyromonas,0.0058052895,0.0000094538,0.0039356651,0.2763537851
S1219,Prevotella,0.3785194808,0.0003113224,0.2240400922,0.9723000000
S1219,Streptococcus,0.1355284592,0.0161271864,0.0780389575,0.4045036808
S1219,Lactobacillus,0.0002858898,0.0010614165,0.0006641955,0.6414960460
S1220,Fusobacterium,0.0304268573,0.0000061237,0.0202866127,0.4649985617
S1220,Porphyromonas,0.0583393947,0.0000312808,0.0395303257,0.4887090258
S1220,Prevotella,0.0801449145,0.0000070499,0.0474125472,0.3026543992
S1220,Streptococcus,0.1410670161,0.0001421177,0.0732142872,0.3961457422
S1220,Lactobacillus,0.0003395898,0.0000444491,0.0001956187,0.5124973216
S1221,Fusobacterium,0.0185305167,0.0001279926,0.0123963420,0.3998877975
S1221,Porphyromonas,0.1115129686,0.0000426408,0.0755547983,0.6511949934
S1221,Prevotella,0.0114214380,0.0087079687,0.0103131196,0.0987671129
S1221,Streptococcus,0.3489350315,0.8205848096,0.5760256654,0.9189619048
S1221,Lactobacillus,0.0000032546,0.0000734255,0.0000374843,0.3715250052
S1222,Fusobacterium,0.0209278114,0.0000000399,0.0139518876,0.4061637290
S1222,Porphyromonas,0.0046456683,0.0000004360,0.0031472063,0.2628134301
S1222,Prevotella,0.4222022236,0.0000055496,0.2497556948,0.9723000000
S1222,Streptococcus,0.0671834775,0.0001266007,0.0348968331,0.2012918815
S1222,Lactobacillus,0.0001977552,0.0002649454,0.0002305309,0.5266511566
S1223,Fusobacterium,0.0330630350,0.0000201080,0.0220487260,0.4753556928
S1223,Porphyromonas,0.0079761344,0.0001316968,0.0054456707,0.2860764582
S1223,Prevotella,0.2265693477,0.0000282797,0.1340384889,0.7768490684
S1223,Streptococcus,0.2734088357,0.0004421058,0.1419804102,0.5698802154
S1223,Lactobacillus,0.0006642403,0.0000358326,0.0003577000,0.6156045939
S1224,Fusobacterium,0.0442191742,0.0002045389,0.0295476291,0.5907767564
S1224,Porphyromonas,0.0143501809,0.0005754893,0.0099067320,0.3380080157
S1224,Prevotella,0.0292480347,0.0002193332,0.0173912411,0.1240157311
S1224,Streptococcus,0.3551489371,0.0000347055,0.1841680108,0.6859590360
S1224,Lactobacillus,0.0000761800,0.0000001394,0.0000390870,0.3723645260
S1225,Fusobacterium,0.0276651680,0.0000098839,0.0184467400,0.4579027068
S1225,Porphyromonas,0.1158053332,0.0000163396,0.0784540449,0.6557110729
